repo_url,commit_hash,model_file_path,serialization_format,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/lines_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/mimic_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/partut_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/partut_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,f952d9cd39bfb3b47f2f9477136fc6973a476537,stanfordnlp/stanza-en/models/pos/partut_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,3f238a8306da0e744392a129811621f797cf74cd,stanfordnlp/stanza-en/models/mwt/combined.pt,torch.save,,,
stanfordnlp/stanza-en,3f238a8306da0e744392a129811621f797cf74cd,stanfordnlp/stanza-en/models/tokenize/combined.pt,torch.save,,,
stanfordnlp/stanza-en,a595969998cd1dc4edbb37529de9fe6645657b3c,stanfordnlp/stanza-en/models/constituency/ptb3_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,3882e447edb97f2fc2e06dd08c2dcb870b1a94f0,stanfordnlp/stanza-en/models/sentiment/sstplus_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,3882e447edb97f2fc2e06dd08c2dcb870b1a94f0,stanfordnlp/stanza-en/models/sentiment/sstplus_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,b4615544c0ffa6687fa32e24b5f80d52c472f633,stanfordnlp/stanza-en/models/lemma/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,b4615544c0ffa6687fa32e24b5f80d52c472f633,stanfordnlp/stanza-en/models/lemma/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,b4615544c0ffa6687fa32e24b5f80d52c472f633,stanfordnlp/stanza-en/models/lemma/ewt_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,b4615544c0ffa6687fa32e24b5f80d52c472f633,stanfordnlp/stanza-en/models/lemma/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,7ee1957dcda88c328e8268fad6dfcb09903c22c6,stanfordnlp/stanza-en/models/lemma/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,7ee1957dcda88c328e8268fad6dfcb09903c22c6,stanfordnlp/stanza-en/models/lemma/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,7ee1957dcda88c328e8268fad6dfcb09903c22c6,stanfordnlp/stanza-en/models/lemma/ewt_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,7ee1957dcda88c328e8268fad6dfcb09903c22c6,stanfordnlp/stanza-en/models/lemma/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/coref/ontonotes_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,a8e3f95ca4a9406f36aa94a9bbb92beec4c227f4,stanfordnlp/stanza-en/models/ner/ontonotes_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,5627e4d2209e1617a033d610cfc18b40465397c4,stanfordnlp/stanza-en/models/coref/ontonotes_roberta-large.pt,torch.save,,,
stanfordnlp/stanza-en,3650f5ab3818fb0600899d5a3c3de5e565be8123,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,3650f5ab3818fb0600899d5a3c3de5e565be8123,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,3650f5ab3818fb0600899d5a3c3de5e565be8123,stanfordnlp/stanza-en/models/ner/ontonotes-ww-multi_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,830409e2ba70c8e31877009a8c6e903b3db2985f,stanfordnlp/stanza-en/models/ner/ontonotes_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,830409e2ba70c8e31877009a8c6e903b3db2985f,stanfordnlp/stanza-en/models/ner/ontonotes_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,830409e2ba70c8e31877009a8c6e903b3db2985f,stanfordnlp/stanza-en/models/ner/ontonotes_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,4d83e9ff31c98dde45a2827f975c925262484e14,stanfordnlp/stanza-en/models/mwt/combined.pt,torch.save,,,
stanfordnlp/stanza-en,4d83e9ff31c98dde45a2827f975c925262484e14,stanfordnlp/stanza-en/models/tokenize/combined.pt,torch.save,,,
stanfordnlp/stanza-en,9dd63d7b1140264199c4d63ac0aedb60074fb134,stanfordnlp/stanza-en/models/coref/ontonotes_roberta-large.pt,torch.save,,,
stanfordnlp/stanza-en,9dd63d7b1140264199c4d63ac0aedb60074fb134,stanfordnlp/stanza-en/models/coref/ontonotes_roberta-large_finetune.pt,torch.save,,,
stanfordnlp/stanza-en,9ac78f792fc2411a84cd9a73a32424e0af99a695,stanfordnlp/stanza-en/models/coref/ontonotes_roberta-large.pt,torch.save,,,
stanfordnlp/stanza-en,c295a45861b8af3c47763a00809dcba4962c0541,stanfordnlp/stanza-en/models/pos/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,c295a45861b8af3c47763a00809dcba4962c0541,stanfordnlp/stanza-en/models/pos/combined_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/conll03_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/conll03_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/ontonotes-combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/ontonotes-combined_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/ontonotes-combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/ontonotes_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,1a72c7ef8a27b106719dd06d45a035d712f3912f,stanfordnlp/stanza-en/models/ner/ontonotes_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,fbfb7fc943079b8804a0822801d72ed562a2241e,stanfordnlp/stanza-en/models/lemma/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,fbfb7fc943079b8804a0822801d72ed562a2241e,stanfordnlp/stanza-en/models/lemma/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,f8e2e7c349f70ddb9bea5367d8a94a5eb3c7e191,stanfordnlp/stanza-en/models/pos/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,f8e2e7c349f70ddb9bea5367d8a94a5eb3c7e191,stanfordnlp/stanza-en/models/pos/combined_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,f8e2e7c349f70ddb9bea5367d8a94a5eb3c7e191,stanfordnlp/stanza-en/models/pos/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,848c3a313470b2c6e2c50c3a053a4168bac094de,stanfordnlp/stanza-en/models/constituency/ptb3-revised_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,848c3a313470b2c6e2c50c3a053a4168bac094de,stanfordnlp/stanza-en/models/constituency/ptb3-revised_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,e817dc30fe9038c33443f48d8c24a0dc4139e324,stanfordnlp/stanza-en/models/constituency/ptb3_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,e817dc30fe9038c33443f48d8c24a0dc4139e324,stanfordnlp/stanza-en/models/constituency/ptb3_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/atis_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/combined_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/eslspok_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/ewt_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/gum_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/lines_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/depparse/partut_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/atis_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/combined_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/eslspok_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/ewt_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/gum_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/lines_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,6d4663d59095ffbdc2fc095ea6cebda8d6c01f82,stanfordnlp/stanza-en/models/pos/partut_electra-large.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/atis_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/atis_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/craft_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/eslspok_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/eslspok_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/ewt_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/genia_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/gum_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/gum_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/mimic_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/partut_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,0a477c74acf1e72e749ed0581cb3b0549fc0a3a5,stanfordnlp/stanza-en/models/depparse/partut_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,a6e41b1e7febfb6feeec067d269600ac318840fb,stanfordnlp/stanza-en/models/pos/mimic_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,34ddffc5beea3735ba42c2ddd1edf076eae25b1b,stanfordnlp/stanza-en/models/pos/craft_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,34ddffc5beea3735ba42c2ddd1edf076eae25b1b,stanfordnlp/stanza-en/models/pos/genia_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,34ddffc5beea3735ba42c2ddd1edf076eae25b1b,stanfordnlp/stanza-en/models/pos/mimic_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/atis_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/atis_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/eslspok_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/eslspok_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/ewt_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/gum_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/gum_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/partut_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,089ae08f898dc316b77daa215ffb50019f7cf90b,stanfordnlp/stanza-en/models/pos/partut_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,13920f8d09c1e40184c58e4d4820cd521cfbcfa4,stanfordnlp/stanza-en/models/pretrain/biomed.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/depparse/atis.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/depparse/eslspok.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/atis_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/atis_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/combined_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/ewt_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/gum_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/gum_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/partut_charlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/lemma/partut_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/mwt/ewt.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/mwt/gum.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/mwt/partut.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/pos/atis.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/pos/eslspok.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/atis.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/combined.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/eslspok.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/ewt.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/gum.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/lines.pt,torch.save,,,
stanfordnlp/stanza-en,02d4fced072215294f0fcb914b0424b5865869cc,stanfordnlp/stanza-en/models/tokenize/partut.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/combined_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/craft_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/ewt_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/genia_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/gum_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/mimic_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bcfa9ea9dc717b59fa70c8ca606a5aea5b62c920,stanfordnlp/stanza-en/models/lemma/partut_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-en,bfdd7ac4a9e7a0596e089eb510b3167830609aad,stanfordnlp/stanza-en/models/pretrain/conll17.pt,torch.save,,,
stanfordnlp/stanza-en,bc4a1147d81ee86bad04041d6e32ee72236686cb,stanfordnlp/stanza-en/models/pos/combined_electra.pt,torch.save,,,
stanfordnlp/stanza-en,bc4a1147d81ee86bad04041d6e32ee72236686cb,stanfordnlp/stanza-en/models/pos/combined_roberta.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/combined.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/ewt.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/gum.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/lines.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/mimic.pt,torch.save,,,
stanfordnlp/stanza-en,a4abf6c9eaeac1e94137985835efceddf6bb8e72,stanfordnlp/stanza-en/models/depparse/partut.pt,torch.save,,,
stanfordnlp/stanza-en,306f3f6c54f288d6e0c55a21a95c831d08a9e810,stanfordnlp/stanza-en/models/depparse/combined.pt,torch.save,,,
stanfordnlp/stanza-en,33e9681b9145cf1e0a72a141ff23b565f5af6002,stanfordnlp/stanza-en/models/pos/combined_bert.pt,torch.save,,,
stanfordnlp/stanza-en,ef4d90b219a6c3bc143d69c9aa3afbba220dea39,stanfordnlp/stanza-en/models/pos/combined.pt,torch.save,,,
stanfordnlp/stanza-en,ef4d90b219a6c3bc143d69c9aa3afbba220dea39,stanfordnlp/stanza-en/models/pos/combined_bert.pt,torch.save,,,
stanfordnlp/stanza-en,cf4cf89750300157f23a4000fa0ecc54b4764b65,stanfordnlp/stanza-en/models/constituency/ptb3_bert.pt,torch.save,,,
stanfordnlp/stanza-en,cf4cf89750300157f23a4000fa0ecc54b4764b65,stanfordnlp/stanza-en/models/constituency/wsj.pt,torch.save,,,
stanfordnlp/stanza-en,cf4cf89750300157f23a4000fa0ecc54b4764b65,stanfordnlp/stanza-en/models/constituency/wsj_bert.pt,torch.save,,,
stanfordnlp/stanza-en,cf4cf89750300157f23a4000fa0ecc54b4764b65,stanfordnlp/stanza-en/models/pos/combined_bert.pt,torch.save,,,
stanfordnlp/stanza-en,cf4cf89750300157f23a4000fa0ecc54b4764b65,stanfordnlp/stanza-en/models/sentiment/sstplus.pt,torch.save,,,
stanfordnlp/stanza-en,8542ede066d0c4b206c7b7b2790fdddd21cdde9a,stanfordnlp/stanza-en/models/constituency/ptb3_bert.pt,torch.save,,,
stanfordnlp/stanza-en,8542ede066d0c4b206c7b7b2790fdddd21cdde9a,stanfordnlp/stanza-en/models/constituency/wsj.pt,torch.save,,,
stanfordnlp/stanza-en,8542ede066d0c4b206c7b7b2790fdddd21cdde9a,stanfordnlp/stanza-en/models/constituency/wsj_bert.pt,torch.save,,,
stanfordnlp/stanza-en,8542ede066d0c4b206c7b7b2790fdddd21cdde9a,stanfordnlp/stanza-en/models/sentiment/sstplus.pt,torch.save,,,
stanfordnlp/stanza-en,29f8747a58db73f596b7b3d7365d3526b192bdd3,stanfordnlp/stanza-en/models/sentiment/sstplus.pt,torch.save,,,
stanfordnlp/stanza-en,d734d3b54169df0bcc2b32ee636c85213d76d737,stanfordnlp/stanza-en/models/constituency/ptb3_bert.pt,torch.save,,,
stanfordnlp/stanza-en,d734d3b54169df0bcc2b32ee636c85213d76d737,stanfordnlp/stanza-en/models/constituency/wsj.pt,torch.save,,,
stanfordnlp/stanza-en,d734d3b54169df0bcc2b32ee636c85213d76d737,stanfordnlp/stanza-en/models/constituency/wsj_bert.pt,torch.save,,,
stanfordnlp/stanza-en,873fee2d975f5129a4ac903f4c4f3e4e4da5b659,stanfordnlp/stanza-en/models/sentiment/sstplus.pt,torch.save,,,
stanfordnlp/stanza-en,0bc8c12d9fd84fedce19c440586ed4e766bf03cc,stanfordnlp/stanza-en/models/pos/combined_bert.pt,torch.save,,,
stanfordnlp/stanza-en,5ba25fce2219b4839db07e950562a498799ee0c0,stanfordnlp/stanza-en/models/constituency/ptb3_bert.pt,torch.save,,,
